recur09,-1.459856521,-1.018684516,-0.734291338,-2.052033185,-0.19176503,-1.546604919,-1.729925646,1.102891858,-0.470738609,-2.950177475,-2.369092834,-1.151302134,-0.121991637,-0.113779992,-1.189451408,-0.505761603,0.851991375,-0.784410255,-0.71817231,-0.08116186,-1.936769065,0.746535452,-0.655777432,-0.687794874,-2.027552282,-0.668362478,-0.906999557,-1.457651448,-0.095302765,-0.996514868,-0.96958052,-2.163167329,-1.111492517,-1.424246171,-0.807737086,-0.865904727,0.462695533,1.567773033,1.178904729,-0.298306338,-0.592478255,-0.561844481,1.573690758,0.527710458,0.341260111,0.091557971,0.730478632,2.599846214,1.854320135,2.432867899,0.103026814,1.377043678,0.484651477,-0.009805448,2.173524118,2.477274887,0.797735752,1.480393279,-1.178221325,0.844803522,0.772353129,0.607358284,1.593002858,1.686474493,0.662271909,0.893073194,0.298717462,1.462988866,1.25482621,0.878458188
non17,0.34816733,1.724412027,1.724485476,1.337334702,2.026666075,0.958162365,1.199962562,1.241229207,0.301966905,-0.109509673,1.451529157,0.014246443,1.393031706,0.876643531,-0.177199329,0.900695454,0.808645055,0.597163879,0.664733965,0.80376425,-0.425941074,-0.42567158,0.569828005,0.497768413,1.098678149,-0.149684999,1.004020577,1.13276145,1.560757569,0.022801929,-0.376544982,0.684816038,0.66948468,0.958469231,0.62435193,-0.940566126,-0.593890828,0.279326472,-0.605667485,-0.163504923,-0.909460116,-1.327537041,0.141924736,-0.450366846,0.009502867,-0.596281039,-2.102510702,-0.289586465,-0.935942345,-0.069658687,-0.521205354,-1.508152321,-1.74654949,-0.795583979,-1.584003112,1.752811351,-1.480007279,-0.176348433,-0.223727294,-0.419444842,0.271500807,-0.633313741,-1.305780951,-1.387938969,-1.016967007,-0.531529565,-0.854962844,-1.201186588,-0.889581682,-0.710783916
non36,0.401540727,1.47095936,-0.33328913,0.217119867,0.018026249,0.43022933,-0.18787925,0.937561931,0.316067369,0.017979182,-0.46633249,0.325388661,0.867775915,-0.177837235,0.086632305,1.358079901,-0.1991569,0.085074655,2.670921717,0.300037037,0.044341173,0.67802977,0.226658459,-0.006726603,0.797987288,-0.320848576,0.221972337,0.477881797,1.575108237,-0.074400964,0.416428252,-1.352194473,-0.373579858,-0.30952554,-1.34687648,-0.259280853,-0.753683215,-0.334482796,-0.338835567,-0.351054737,0.186768658,-0.34307521,0.602723007,-0.50072855,-0.934959197,-0.420858972,-0.701581892,0.218588874,-0.579631805,-0.660588082,-0.033299733,-0.265852595,-0.386683515,-0.434125837,-0.474754853,-0.592407347,1.306561412,-0.614276961,0.392465085,0.918836084,-0.184403212,-0.321847966,-1.092794417,-0.706582447,0.054795279,-0.514703604,-0.526383036,-1.086905568,-0.921779966,-0.400555144
recur23,-0.379045202,0.07696998,-2.227497021,0.067757895,-0.995220945,-1.300125143,-0.737875865,0.002941505,-1.429570301,-0.526093073,-1.301936253,-1.156240949,-2.083660984,-1.631443948,-1.184067035,-1.744511043,-3.352601651,0.090408918,-0.205263434,-0.564467607,-0.881411314,-1.628325563,-0.612881243,-0.622210522,-1.583675296,-0.149684999,-0.336633548,-1.705050428,-1.306494283,-1.324903099,-0.888249965,-0.480558264,-1.688506936,-1.6704137,-1.359512518,0.953966894,0.195287866,1.800025138,0.798936007,-0.526882631,0.318844406,0.247601985,2.923171322,1.352052056,-0.253511885,-0.11156225,0.836326567,1.475997048,1.733877052,-0.033964963,0.540706858,0.548843927,1.709624552,1.661283526,1.113393863,1.065499746,0.911473243,0.12967393,0.283725242,0.833413897,0.098128858,0.155732894,2.275281914,2.191675336,0.909601678,-0.464225497,0.835397874,1.980824613,0.356493158,1.126096944
non41,-0.12218573,1.180544881,0.442333582,0.653716421,1.557983495,0.54014599,2.423319414,0.121034334,0.019957584,0.867306582,-0.561973871,1.545263657,0.67482487,0.659834401,1.6588536,-0.780192286,0.976612046,0.14908581,0.398540686,-0.700610103,2.44389162,1.614273131,-0.698673614,0.467498717,-0.261590037,0.016291787,0.036750389,1.36075654,1.055616107,2.494907857,-1.250848803,1.208436287,1.418493781,0.819129146,0.358994251,0.221351908,-0.385182438,-0.865344942,-0.723073579,-0.995757079,0.048089122,0.002580356,-0.971671114,-0.622656885,-0.286388699,0.02692881,-1.53591289,-0.501326116,0.358819723,-0.644724284,-0.657531923,0.161750557,-0.802299389,-0.104098867,-0.20460588,-1.29365099,-1.114849942,-1.912233888,0.932136835,-0.379581155,-1.237477319,-0.503536335,-0.547693067,-0.683316615,-0.07103917,-0.077227128,-0.453365293,-0.483359118,-0.042765969,-1.369339757
non03,0.605026769,0.472989686,1.729761715,-0.455009025,0.919682351,-0.30254838,0.079408806,0.718246643,1.226957504,0.409423964,1.280381496,0.483429143,0.63552002,-0.16798227,0.334311014,-0.277069398,0.125940508,1.856049998,-0.003995394,-0.312604055,-0.292632721,0.228937539,1.060070098,-0.909772681,-0.132722511,0.809868269,0.13965147,-0.652391974,0.346696015,0.120004814,0.226656893,-0.662548228,0.630647171,0.549738325,0.038880244,0.389340063,-0.199301498,-0.44507908,0.51929609,0.281925784,-0.902856329,-0.185561259,-1.383098131,0.281203166,-0.178791785,-1.270270863,-1.567044579,-0.123452161,-0.58966877,1.215315385,-0.298777795,-2.538900969,-0.138772328,0.692156717,0.049170482,0.485000034,-0.626975985,-0.973061788,1.463753786,-1.034484586,0.046759389,-0.716371333,-0.547693067,-0.836206364,-0.491933681,-0.228661259,-0.697974733,-0.969053338,0.076367804,-0.180129437
non06,0.458249928,0.803006118,1.935539222,2.250740582,1.517810699,1.627654745,0.963515388,0.532672197,1.576649006,1.906969491,1.325685315,1.367468203,1.578836378,1.142727413,1.378868889,0.1269535,1.350474006,-0.491025741,0.346600546,0.415758169,1.607011335,0.381172219,1.862841566,1.784230653,2.28712303,0.789121222,2.194733151,-0.04117097,0.837486868,1.985249603,0.155492608,2.313147268,0.092470261,0.428976918,1.875323763,-0.707249252,-1.030874123,-1.329849262,-0.577917066,-0.058008178,-0.916063771,-1.012509227,-0.878414268,-0.429161891,0.108133393,-0.753237492,-1.261953478,-0.595794638,-1.091514581,0.54110059,-0.535555519,-0.207338479,-0.630949021,-1.403252662,-0.405171055,-0.806031224,-1.689523685,-0.308254614,-0.517727578,-0.043587214,-0.499041199,-1.193952188,-0.533253333,-0.995743527,0.510402761,-1.142874795,-1.000998404,-0.936911811,-0.206977379,-1.339405456
recur34,0.998655637,-0.152721472,-0.924239758,-0.144795688,-1.03985743,-0.988694732,-0.0336746,-0.671874663,-1.294205884,-1.265887764,-0.632446479,0.626653348,0.092398464,-0.50797841,0.598142648,1.750668109,0.033829577,-0.715064783,-0.74414238,-0.877595298,0.581277576,-0.867152153,-0.398400313,-1.207424741,-1.034795105,1.567137483,-1.048121073,0.841703826,-0.135484472,-0.552534087,-0.369767433,-0.279411493,0.41426678,-1.06196195,0.493779108,1.033294585,1.398622403,-1.047828727,1.405178272,1.870238038,-0.995309286,-0.154933559,0.476552044,1.526992659,2.403534902,1.111775528,1.402924498,0.07199982,0.770333241,0.279346616,1.545218424,-0.616937287,-0.153355341,1.200293504,0.745008873,1.404511458,1.183844613,3.348184879,-0.445234357,0.400608151,1.530052723,1.0382192,0.618318353,0.629541011,0.640576315,3.893712973,0.5469778,0.777302994,0.752532412,0.105607562
recur10,-6.743822775,-5.05544544,0.131029239,-0.17926383,-0.905948109,-0.099369088,0.171931593,-6.667616315,1.01263042,2.135013054,0.661229249,-1.156240949,-0.80803988,0,-1.011768818,-1.123230516,0.326417229,-0.234981115,-0.536381822,2.784637024,-0.066749125,-0.478953726,-2.114247855,-1.162020189,1.566419442,0.737253474,-5.725710325,-1.302420667,-2.887931418,-0.274060961,6.773769218,-1.591654921,-0.229326248,0.651921045,2.894634223,-0.665252214,-2.420089665,-1.739055449,-3.724399763,0.86801879,-1.576442511,0.737645251,-0.779671729,-4.911353563,-5.59151583,0.451634765,1.185002176,-1.898808309,0.308635136,1.294634772,0.160427489,0.791902569,-0.733030077,0.157827312,-1.338413092,0.341036116,3.255064239,0.863072327,-2.438798005,-2.19053157,3.629779741,-2.003763152,-4.489750252,-0.832882707,-3.425177962,0.029337675,-0.789246948,-0.383363256,-6.173325373,-1.197897487
non40,0.001240251,-0.57250231,-0.021984761,-0.713520139,0.129617355,0.808276015,0.937814665,-0.155640295,0.169422524,-0.168765109,-0.254914652,0.755061248,0.43542261,-0.759279901,0.592758328,0.142199643,0.841154795,1.290618128,0.450480825,-1.29963688,-0.60738859,1.446814906,-0.68028954,0.179936558,-0.361820315,0.171895034,-0.024990267,-0.754262142,-0.436847248,-0.12431599,-0.142719544,0.279329626,1.84015822,-0.662520467,0.350570215,0.436003428,1.079037597,0.124491699,-0.153120485,-0.110756554,0.81412846,0.803276046,-0.126874249,0.768916538,-0.041306831,0.599358572,0.742931307,-0.364509684,0.122952215,0.592658192,-0.456629611,-0.265852595,0.433610935,0.273074831,0.343878511,0.666115915,-0.632962198,-0.081375963,-0.276083509,-0.954757212,-0.807258022,0.705989076,0.322303074,0.423472216,0.085169114,-0.666137702,0.868255859,0.430888759,0.00231167,-1.401995472
non04,0.69843028,0.137693007,0.653387392,0.705418644,2.129329889,-0.588997882,0.192492213,-0.850700914,-0.400236307,1.280298782,-0.254914652,0.350082503,-1.461929653,-1.252027873,0.393538526,-0.410473146,0.223469735,1.338626441,-0.822052582,0.129858966,1.329285564,-0.022249684,-0.808978142,0.487678513,-0.414321899,-0.865459969,-0.098491048,-0.49231033,-1.3610266,-0.305586223,0.494370065,-1.706595983,-0.678731703,-0.411708268,-0.213841356,-1.192548304,0.782280307,-1.047828727,-0.144581905,0.967654669,0.708467849,0.203848122,-2.880692312,0.32626364,-0.824373449,-0.388544435,0.693120499,-1.195180879,0.479262705,0.21589111,0.368504884,-0.207338479,-0.000233717,-0.345070951,0.343878511,1.11658367,0.0105526,-0.677591878,0.102492183,-2.868214308,-0.942102876,1.884367993,0.029897733,0.097750587,0.011404095,-0.436182192,0.23665238,0.01662019,0.018410835,1.2104574
non37,0.50495165,0.193135767,-1.430768929,1.992229582,2.415003018,0.555134624,-0.886940304,0.542794405,-0.639944202,-1.572938509,0.278663659,-0.316650847,-1.151064059,-0.370008959,0.361232583,-2.076114816,-0.155810569,1.14125866,1.846372005,0.912678089,-0.899926326,0.807429324,1.109094314,0.023543098,-1.072978071,-0.014828862,0.107311126,-0.118786331,-1.142897218,0.319664818,-1.352512038,1.128616127,-0.717569212,-1.243104061,0.481143016,-2.793102016,-0.610196174,-1.562101422,0.487276249,-3.797281901,-3.220785441,0.461995923,-2.079781215,-0.468921158,-1.676182589,-2.8352199,0.419161087,-0.586022068,-2.627162408,-1.846413,-1.748144401,2.740872811,1.082555023,-2.492865618,0.912828762,-1.488698831,-0.552148686,-2.825024698,-0.976851349,-2.406934329,-2.271287933,-1.692297377,0.177905371,1.025060144,-1.832721421,-2.02343641,-0.376696663,-1.279754693,0.22769989,-2.085043004
non23,0.76514696,0.766044279,-0.549619264,-0.604371002,1.540128874,0.693363146,1.328466433,-0.61788937,0.981609367,1.061233346,2.065647646,1.979875009,1.028568518,3.40936846,1.680390769,1.182749173,1.675571517,0.138417284,0.645256348,2.600844828,0.248006707,-0.174484357,2.218267251,3.065648044,1.704832743,2.298472721,2.162392869,1.021189361,0.567695416,1.344235878,-0.762865309,0.636923943,0.525231069,0.317504851,-0.462350912,-0.865904727,-1.686349016,-0.627562859,-0.46691494,-0.632379382,-1.140592609,-2.34262662,-0.653500777,-2.003627818,0.036402103,-0.799401274,-1.081389321,-0.273298762,-1.804135511,-0.307616849,-0.966060401,0.733388453,-2.100187559,-1.172757624,-1.710891371,-1.767338717,-1.521910566,-0.149967185,-0.896303286,0.195594903,0.663193035,-1.801310398,-1.735364178,-2.002821556,-1.38145307,-1.086788128,-1.596093047,-2.136862114,-0.574038216,-0.016851191
non29,0.69843028,0.76868441,-0.723738649,1.814144033,0.57598176,1.026443941,-0.295822507,0.282990211,-0.222570435,0.8080512,1.265280122,0.103144219,0.867775915,0.452880232,0.743519322,1.525787518,-0.849351647,-0.021610604,0.450480825,1.178155969,0.859003358,1.553379183,1.366471384,1.072892782,0.182286948,0.353432155,0.301353177,0.458477951,-0.017809472,0.085852454,-0.471430668,-0.055915045,-0.201585153,0.206032774,0.051516323,-1.887832683,-1.021090948,0.235087971,-0.667572612,-1.183306857,-2.362293343,-1.030010816,1.063521256,-0.392053267,-1.248783587,-1.704209501,-1.392706772,-0.0094385,-0.850628566,-1.552931267,-1.052161464,-0.756470947,-0.550742449,-1.439922327,-0.748997084,-0.13265162,0.124290064,-0.287149619,-0.928522454,0.252543027,-0.852206306,-1.053792538,-1.320220757,-0.221323678,-0.765298206,-0.851223833,-0.519081225,-0.476216556,0.131104945,-0.022293746
non27,0.534974219,1.436637626,1.196850925,1.119036427,1.245528322,0.948169925,1.128000394,0.42470161,2.151948021,0.736226473,2.181424073,0.957550677,1.157202536,0.093174186,0.851205654,0.115518886,1.198761938,0.159754336,1.151672706,1.607004812,-1.270227304,0.21371407,0.453395432,1.193971485,0.225242795,0.62314443,0.824678687,0.919319193,0.102735658,0.275004029,0.267322167,1.808683889,0.974636591,1.548342209,1.117159032,-0.763245302,-0.460186995,-0.622033156,0.07528767,-0.907843061,-0.235873749,-0.9075,-0.774186035,-0.468921158,0.451845859,-0.467022615,-0.919504214,-0.621854878,-0.353801263,-0.708179794,-0.112225641,0.053724488,-0.813236722,-0.973693833,-0.634388408,-0.15122761,-0.872409584,0.346000081,-0.163316277,0.856193147,-0.993472344,-0.872104117,-0.52242347,-0.743143039,-0.830384987,-0.324008689,-1.705619589,-0.722634929,-0.21019721,-0.65363651
recur03,-0.238940039,-0.282087884,-0.612935404,1.044355439,0.754527522,-1.081957433,1.076598794,0.17164555,-1.167301661,-0.122079,-0.280083435,-0.884608854,0.095971625,-0.448848637,-0.844854866,-0.479080846,1.090396137,1.103918873,0.904956979,0.020944998,-0.229681592,0.944440537,2.089578562,-0.364918054,-0.619555344,-1.332269592,-0.368973889,-0.59418045,-0.129744228,0.569239813,-0.190162384,-0.119771173,0.114663123,0.480068283,-0.698224397,-0.389938303,-0.463448096,0.594525832,-0.972828422,0.018183908,0.008466391,-0.080552005,1.101921111,-0.026268313,-0.405940859,-0.720922909,-1.405159534,1.563950501,-0.323690517,0.719569219,-0.069175167,-0.175830883,-0.058565752,0.304505977,-0.487034395,-0.494883403,1.043169288,0.340723834,1.842329534,0.36643927,-0.486198857,-0.700797992,-0.042301113,0.247316639,1.269748492,-0.666137702,0.824445176,0.370176983,0.211600729,1.517964839
non13,1.008663116,-0.025995136,2.062171449,1.015632039,0.634009132,0.581781091,-0.280402053,0.019811912,0.871625703,-0.386034837,1.033727318,2.483629077,0.84991011,1.778372361,2.541881962,-0.536253897,1.215016809,-1.019117823,0.294660407,-0.598503245,-0.14080932,1.477261919,-0.833490207,0.987128579,0.010463599,-0.383089883,0.269012836,-0.303122826,-0.804222914,0.758391415,0.094494671,-0.285797137,0.946895458,1.562276311,0.156816986,0.459335125,0.286597804,-0.876404459,-0.560839798,-0.386220303,-0.381157058,0.190721963,-0.039103157,0.395179656,0.311372071,-2.664414248,-1.149879174,-0.442690568,-1.247086717,0.295210494,-0.722107666,-2.430875,0.914850372,-0.067429207,1.211629953,0.424628064,-0.701803403,-0.777840632,-0.364686334,-1.14268608,-2.13644295,-0.098630848,0.712176821,0.961910064,0.06347352,-0.015531732,0.893812069,0.734447625,0.256678375,-1.040061877
recur13,-1.569939119,-0.976442466,-0.776502098,-0.903094957,-1.530858186,-1.691495224,-2.058895607,-0.854075062,-1.392909061,-1.389785454,-2.097269969,-1.092036999,-1.272551812,-1.370287497,-1.948640426,0.351834167,-1.954682926,-0.608379525,-0.789590002,-1.748907025,-1.307257365,-1.270574041,-1.924279081,-0.122760456,-1.817545966,-1.384137391,-0.58359612,-1.549819647,-0.818573524,-2.507100393,-0.542594898,-0.978636093,-1.017172908,-1.58216498,-1.578537939,3.389795063,1.721468246,1.186215858,0.515026778,1.612357093,2.583943549,-0.036798116,-0.521844186,2.915915493,1.216979684,0.728616908,2.112728366,1.274029934,3.159119213,-1.164266191,4.996432993,0.629863466,1.789831197,2.457539162,2.525536603,0.633607934,0.962355809,0.425143793,0.021944176,-1.165465272,0.239394895,2.538446069,2.015366164,2.125201598,1.456330642,-0.688572335,2.237338507,2.230814231,-0.081403945,1.27032611
non30,0.184711302,1.233347535,0.489820708,0.251588021,-0.017682899,1.262931277,0.855572187,-0.33784066,1.283359312,1.086372,0.409541364,1.071142182,1.414470643,0.452880232,1.093500021,0.946433895,0.142195378,0.191759908,0.469958442,-0.026704872,0.248006707,0.008197259,0.900741398,0.694521469,0.845716044,0.690572554,0.786458285,0.967828845,0.30938443,0.001785087,-0.495152089,0.723129683,-0.229326248,0.972403193,0.34635818,-0.903235426,-1.340675689,-0.140939346,-0.727342976,-1.124697552,-0.328326759,-1.489426334,-1.498297696,-0.98579125,-0.352142387,-1.131779794,-0.209700265,-0.986698762,-0.634834889,0.108809942,-0.334653222,0.049223412,-1.134063011,-1.413729761,-1.10919578,-0.388071464,-1.441097054,-0.577343229,-1.125865191,0.702433222,-0.974208858,-1.334111683,-0.385245656,-0.75976149,-1.125444976,-0.368878067,-1.650856318,-1.14404606,-0.32933098,-0.405997781
recur11,1.552404563,-1.161251584,1.603129489,0.843291239,0.821482182,2.025686208,1.451830097,0.009689666,1.810716771,0.093395164,1.522001765,0.927917986,-0.700844835,-0.350299053,1.088115702,0.237488061,0.342672116,1.311955127,0.599808726,-1.558307638,0.273927776,-0.014637935,-0.32486399,0.593622466,-0.562280846,1.463401937,0.621816521,0.686473094,-0.528691179,0.66644268,-0.356212335,0.071797204,1.429590157,1.873469167,0.847589335,-0.688583855,-0.704767211,-1.075477738,-3.361508266,-0.134200276,-0.275496453,0.234475826,-0.680929299,-0.527234683,0.699916591,-0.970206926,-1.224595377,-1.270104163,-0.795425582,-0.327446696,-0.119400738,-2.750452002,0.05080684,-0.114575914,1.002878436,-1.525850763,0.055448919,-0.878089334,0.086382606,-0.453613716,0.110971225,-0.384141121,0.582218928,0.619569941,-0.465898968,-0.912919285,0.893812069,0.270181125,0.311415512,-0.267211225
